baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZNF211	319.072982259472	0.207046491290782	0.176074898277911	1.17590010453385	0.239634797105137	0.393569008725327
NFASC	743.254683332925	0.188490266066549	0.160306640298173	1.17581071948082	0.239670521870238	0.393577567751563
ARHGEF15	9.90543855711351	-0.649359472075386	0.552329218932691	-1.17567466977429	0.239724904430215	0.393577567751563
ABHD1	2331.01676236149	-0.180095752359807	0.153181976346957	-1.17569805961956	0.239715554289447	0.393577567751563
AIF1	10.1400001502474	-0.909038470073441	0.773141560248102	-1.17577235116132	0.239685857791726	0.393577567751563
FOXD4L5	28.9617699901404	-0.42068948437317	0.357893334554306	-1.17546051785811	0.239810524071935	0.393683282435372
DPYD-AS1	175.251869310939	0.196985354941763	0.167615846386872	1.17521916446435	0.239907044917453	0.393806872705077
RPL9P25	15.9708792146298	-0.567441561156193	0.482955809671006	-1.17493474515347	0.240020823615871	0.393958767315694
NCLP1	668.075585784472	-0.429197585961358	0.365340763376769	-1.17478701800033	0.240079935182297	0.394020914950041
TMEM187	710.355022082509	-0.115375375905788	0.0982219028133269	-1.17463999984873	0.240138773234569	0.394082602731136
SMEK1	4923.13594960312	-0.0720027844021678	0.0613087234174489	-1.17442967963798	0.24022296303557	0.394151002170555
CAMKV	15.8404072462664	0.521936285564956	0.444412586646229	1.1744408264936	0.240218500500452	0.394151002170555
HNRNPA1P9	12.7043787762696	0.564736100205546	0.481004557925397	1.17407640094158	0.240364424989152	0.394348217021927
USP28	2257.65281201689	-0.0889215456662574	0.0757537730094463	-1.17382332435335	0.240465799498408	0.394479634279767
DPYD-IT1	16.7637319228514	0.545500579002141	0.464857863248465	1.1734782223326	0.240604085036761	0.394671574782989
DUSP23	291.311560911213	-0.201451676084661	0.171687359899547	-1.17336346835625	0.240650080414525	0.394681645462687
PITPNM2	7502.84727983975	-0.087379532040608	0.0744697087160804	-1.17335670498923	0.240652791482237	0.394681645462687
ECT2L	2432.19596613654	-0.105954575913131	0.0903145029199665	-1.17317343823532	0.240726261393135	0.39476722597049
MIR1539	306.310536680235	-0.329610337119739	0.28113461260556	-1.17242887336036	0.241024912900908	0.395222034205893
NDST4	13.193577559925	-0.55677705715258	0.474917724516511	-1.1723652927871	0.241050427713237	0.395228924094983
CERK	5001.58282477512	-0.0806311285436571	0.0687890919662419	-1.17214991852526	0.241136871295119	0.395335703412314
VN1R1	47.3207533322101	-0.323874272852387	0.276350520467897	-1.17196910758129	0.241209459241026	0.395419750014638
RPS16	3508.65432493143	-0.118259357209095	0.100911775241143	-1.17190840143776	0.241233833639281	0.395424751260216
KIAA1586	542.533454317216	-0.129580827924408	0.110598921686034	-1.17162831200343	0.241346316073385	0.395574163449253
HMGN2P20	16.7875092848028	0.544086366765431	0.46463821918802	1.17098926497319	0.241603092190631	0.395925039022894
DDIT4L	86.4413125536037	0.244242731077137	0.208571233710075	1.17102788688803	0.241587568023768	0.395925039022894
THEM5	32.5857492489876	0.389370912716582	0.33261941787878	1.17061990908325	0.241751591099358	0.396133383877926
ST18	14.1574839841078	-0.511479772278158	0.436964766271994	-1.17052863699262	0.241788296783905	0.396158524082058
SKINTL	16.6040356551886	0.508015650682576	0.43408843777115	1.17030449668507	0.24187845295554	0.39625229302586
CCDC37	1313.31466551925	-0.119936332746361	0.102485150105048	-1.17028011007864	0.241888263430367	0.39625229302586
SAMD1	385.082894641709	-0.266119447460437	0.227413108206477	-1.17020276253741	0.241919381383592	0.39626826326096
KCTD17	836.987749930631	-0.119374373263262	0.102031471203411	-1.16997600696432	0.242010624424982	0.396382707943549
ROPN1	22.162467167467	0.518098956491266	0.442859042031072	1.16989585244805	0.242042883191388	0.396400532182381
CCDC81	223.253981711763	-0.222600019329547	0.190344116388631	-1.16946099282133	0.242217948330099	0.396652210688216
DEGS1	1286.8253872787	-0.140653765352611	0.120288134760159	-1.16930706119153	0.242279939235545	0.396718692554874
RGPD6	25.5258175430468	-0.420515235539703	0.359667902588069	-1.16917643335364	0.242332554057367	0.396769811269629
ANKRD36B	896.838908811154	0.13537917936288	0.11582441284087	1.16883113017699	0.242471675401589	0.39696254512643
EYA2	84.8931909193646	0.282409191154729	0.241628675962165	1.16877349110231	0.242494903436356	0.396965526953018
MIR1910	23.2111431179035	-0.377705130533629	0.323305175182367	-1.16826193802984	0.242701123354928	0.397268040559077
DCBLD1	4510.69173350641	-0.0811735872459724	0.0694865228290825	-1.16819181534867	0.242729401179853	0.397279259971685
CSF1	815.105257905085	-0.162195775130004	0.138870814432155	-1.16796157488688	0.242822264739386	0.397380678962781
TMOD1	1702.42104548661	0.0823253395891707	0.0704881317426379	1.16793192774284	0.242834224223804	0.397380678962781
AQP8	55.8468838716443	0.442105676812821	0.378703029373199	1.16742049184175	0.243040599666603	0.397683303645768
EIF2S1	2540.20321572995	-0.129840749494534	0.11129323820886	-1.1666544309805	0.243349952369091	0.398154360043447
C2orf82	2836.67539875035	-0.155660855266297	0.133461624453729	-1.16633418710009	0.243479356071551	0.398330937714234
ZNF117	1157.26711211832	0.158029314059304	0.135500707425443	1.16626191155686	0.24350856775892	0.398343585084811
LINC00492	270.410235519288	0.139505564073499	0.119633434799986	1.16610849054645	0.243570584262137	0.398409889261451
ROBO2	42.2687786367392	0.286059053701195	0.245420711054786	1.16558644326207	0.243781691588578	0.398694363227263
RNF8	2504.99621065531	-0.0936570868743618	0.080354129046773	-1.16555412877222	0.243794763259106	0.398694363227263
RSBN1L	3192.09890999397	-0.0620412364016755	0.0532305691409984	-1.16551893776186	0.243808999083108	0.398694363227263
CXorf58	92.421793240381	0.252114921658021	0.216360429654495	1.16525430301938	0.243916070515681	0.39883428371773
SNORA17	278.48236330147	-0.180935091015775	0.155315758854083	-1.1649499854407	0.24403923847765	0.399000497119515
STT3A	2912.51910975622	0.109267594793045	0.0938212062895508	1.16463643044435	0.244166190826712	0.399172868085212
CYP4V2	965.05704065831	0.204733687158978	0.175833504524272	1.16436106823268	0.244277717896991	0.399319993007916
SH2B1	4430.67617013583	-0.102905543872194	0.0883892965067073	-1.16423082815672	0.244330480127614	0.399335838488144
CCNG1	1783.00941692363	0.139248236594364	0.11960367572862	1.16424713325966	0.244323874244929	0.399335838488144
GGN	1917.37739730461	-0.130667498401791	0.112263422741528	-1.16393652723947	0.244449735361191	0.399458762916591
RFKP2	9.23623355796965	-0.804766110786655	0.691447685907278	-1.16388575331001	0.244470313866501	0.399458762916591
EFNB1	315.846597423894	0.3000546490224	0.25778253996671	1.16398360052294	0.244430657801819	0.399458762916591
POLE	28789.9584189459	-0.0715873387863447	0.0615380246097447	-1.16330251483257	0.244706785711654	0.399678654979997
MRPS9	1653.61529709989	-0.0819215643278208	0.0704177806857455	-1.16336475716855	0.244681542141294	0.399678654979997
RNU4-4P	13.3997011330516	0.500739723544149	0.430440473337822	1.1633193311521	0.24469996535128	0.399678654979997
ADRA2C	476.589107143498	0.127155081032149	0.109306617000574	1.16328804715895	0.244712653615341	0.399678654979997
CYP7B1	10.7736528565465	-0.630634124165477	0.542058979786058	-1.16340499407348	0.244665224267308	0.399678654979997
FAM83A	207.104209130625	-0.152351869052604	0.130980477983769	-1.16316470513632	0.244762683574782	0.399725161092978
MAGEF1	485.549662748795	-0.180900901210615	0.1555516010249	-1.16296392977439	0.244844137377801	0.39978776820762
FDPSP7	10.8041968238558	0.650241186595399	0.559116606301323	1.16297956323795	0.244837794258042	0.39978776820762
LDB2	65.0972169901661	0.251755913787714	0.216524696337523	1.16271223581476	0.244946275531862	0.399919328531683
PRPF4	1731.8481279366	-0.220260862791416	0.189586186215726	-1.16179805706301	0.245317503472813	0.400490165014512
WASL	2275.29335826287	0.111810242929782	0.0962864206123046	1.16122545857202	0.245550224081017	0.400834802408308
YIF1A	1125.50116416027	0.156693483763341	0.134944498803652	1.16116985243937	0.245572832269083	0.400836422990747
DLGAP3	154.817936722904	-0.266576553389916	0.229608712779765	-1.16100364904536	0.245640415489249	0.400899359142541
FBXL7	16.2767623765502	-0.488730784620427	0.420968096670076	-1.16096870163408	0.245654627800728	0.400899359142541
MADD	4861.7943942005	0.0766107955789927	0.0659942275768659	1.16087116088693	0.245694298438616	0.400928816459494
MPRIP-AS1	88.5987333346644	-0.337661621592141	0.290915836446813	-1.16068491050976	0.245770060503652	0.401017158115242
RSPH3	2671.65336998281	0.14845481851797	0.127923763212645	1.16049446005741	0.245847547993901	0.401108299313646
C10orf111	298.07959028914	-0.23861601906813	0.205762804773767	-1.1596654668976	0.246185035267042	0.401623585290052
LRRC10B	81.3452451229686	0.320602933682803	0.276483046536452	1.15957537975311	0.246221729747897	0.401648113691503
YTHDC2	2400.41439671121	-0.08598350896673	0.074158089189268	-1.15946230420367	0.24626779333865	0.401687919753006
EMX2	9.86793866786423	0.597394146298794	0.515280341386047	1.1593575347584	0.246310478661903	0.401711634467795
DNAJC30	403.013087527974	-0.186078405187383	0.160506469301646	-1.1593202815874	0.246325657653867	0.401711634467795
SURF2	2349.7511699479	-0.115201264898103	0.0993835712538422	-1.15915803230556	0.24639177458548	0.40178412486046
FGL2	41.5701545748913	0.30977239264959	0.267295437102511	1.1589138819859	0.246491289803062	0.401911059360589
JRKL-AS1	9.30337741666263	0.610101568050415	0.526493171225864	1.15880243352422	0.246536725350851	0.401949800853366
NEK9	3390.03550598416	-0.0609129619923172	0.052592557542228	-1.15820497878257	0.2467803970365	0.402276343411115
TTC23L	927.216102388814	0.115112394316855	0.0993885999377367	1.15820521054697	0.246780302478775	0.402276343411115
C4orf26	32.4529342553822	0.461270925811174	0.398311070099504	1.15806704969546	0.246836675325231	0.402332715762598
PORCN	379.615290783925	-0.144114649419703	0.124465199540143	-1.15787103505364	0.246916669343158	0.402427730383153
ZNF280C	2248.96913252438	-0.0958669635621094	0.0828147261000029	-1.15760768738576	0.247024170705923	0.402567556162284
DCK	1579.25491651383	0.106130238228634	0.0916853565619675	1.1575484047652	0.247048375031679	0.402571622722975
RN5S82	8.33006036611731	0.670161584403456	0.57901274671335	1.15742112450459	0.247100347524219	0.402620933528611
VAV1	2084.02126794299	-0.114499001666879	0.0989458194210656	-1.15718887707248	0.247195201113446	0.402740099231044
SLC38A1	10467.7927696813	-0.131804287807623	0.11390566838537	-1.15713545845407	0.247217021743404	0.402740266292689
FOXC1	1128.13137460715	-0.139345771766288	0.120454737362125	-1.15683097915336	0.247341422302077	0.402907531199026
ICAM4	350.376777564237	-0.18814437554952	0.162656568923956	-1.15669706298477	0.247396150065792	0.402961282988146
DVL1	3862.21648832963	-0.117400563794826	0.101521990710283	-1.15640525735804	0.24751543216559	0.403085165085795
TMED5	2678.57920558532	0.090787023869191	0.0785080065426164	1.15640465052325	0.247515680264881	0.403085165085795
GABRG3	16.5973034025461	-0.511725998054089	0.442672019788197	-1.15599354641599	0.247683796725433	0.40329265243142
MCCD1P1	9.25062132825067	0.590595821682697	0.510901903596458	1.15598673155304	0.247686584261294	0.40329265243142
CD97	8933.91513455631	0.112617774693312	0.0974282861911455	1.15590429736562	0.247720304691057	0.403312144880681
TDP1	5015.38093693635	0.0846897242672953	0.0732806392367666	1.15569030441542	0.24780785538799	0.403419266992791
ZNF658	203.213225258307	-0.171104443763695	0.148121715765273	-1.15516109761274	0.24802446217379	0.403736448959863
C20orf26	173.68706352601	-0.206294835329961	0.178597420883998	-1.1550829474965	0.248056460600879	0.403753094477548
GRIN2C	3488.47432725415	-0.153784003925336	0.13314332104454	-1.15502604801251	0.248079759811321	0.40375557889601
C9orf152	63.182550836299	0.278358812644644	0.241033711600462	1.15485427659203	0.248150106091117	0.403834626358374
C17orf63	5865.34765364631	-0.0691147623959145	0.0598549968051691	-1.15470330106083	0.24821194726587	0.403899820120945
C3orf19	1068.40161763565	0.147598994583642	0.127837694803208	1.15458116489705	0.248261983419832	0.403945794554476
RAB28	3056.16506202089	0.102665041094513	0.0889324276096715	1.15441626697873	0.248329549197735	0.404020280779329
SNORA73A	1220.10752328526	-0.111480102413874	0.0965868427645637	-1.15419553246619	0.248420013766763	0.404061111770095
RBM12	3743.97970788091	-0.100681234024761	0.0872283608921736	-1.15422590766342	0.248407563602098	0.404061111770095
GNB4	1060.94097557644	0.132142275165846	0.114482185387256	1.15426059276255	0.248393347431633	0.404061111770095
GLRA2	326.54501132012	-0.326183055574026	0.282701046870064	-1.15380915346927	0.248578420611582	0.404283303966075
LYPLA2	2129.48087372962	0.140284735551616	0.12159501495249	1.15370466138294	0.248621272190266	0.404317536744392
SFTPA1	8.39340871104577	0.854797616744061	0.741144823502332	1.15334761795226	0.248767732548652	0.404484772677089
OR9Q1	23.6186645119759	0.46629375425754	0.404292979846155	1.15335604994917	0.248764273021057	0.404484772677089
SIT1	15.0885519808794	0.703515259212624	0.610051396861081	1.15320653773181	0.248825620733731	0.404543425467851
SNHG3	29718.1728296651	-0.0895594938275344	0.0776694472488795	-1.15308524780092	0.248875396075945	0.404562945517009
MAGEB2	592.280643887721	0.55427389753162	0.480693657687175	1.15307096040849	0.248881259839195	0.404562945517009
NCOA6	6371.69768532145	-0.0905017110748742	0.0785008143858747	-1.15287607883924	0.248961251846122	0.404657503219781
KLHL20	1948.51521383962	0.11677448027454	0.1012953485524	1.15281187086426	0.248987610890495	0.404664877857435
HSD11B1	25.1771351707861	0.394895880817066	0.34260543795714	1.15262584030108	0.249063992293184	0.404753542466463
FAM193B	4122.59302686364	-0.0909316832460246	0.0789123693466897	-1.15231216599935	0.249192819424587	0.40489193405849
HIST1H1PS1	187.566205056893	-0.27684487932168	0.240246988713216	-1.15233444050427	0.24918366967147	0.40489193405849
H1FX-AS1	2676.46096217071	0.235672150364909	0.204534905052543	1.15223438417207	0.249224771898819	0.404893471529196
LTB	261.980251136659	0.19490163175973	0.16915555383359	1.15220356259463	0.249237434076023	0.404893471529196
FAM55A	10.9303916857502	0.663533841606623	0.576031351435901	1.1519057772682	0.249359793952908	0.40502128571978
LRRC4B	1111.63672127738	0.171682475502008	0.149037686470257	1.15194001979003	0.249345721577772	0.40502128571978
ICAM3	799.119784417314	-0.211801254152819	0.183881210878563	-1.15183739078537	0.249387899859689	0.405031460413214
FGF19	1088.06359668664	0.201475499163637	0.174942787400167	1.15166507952557	0.249458727242255	0.405111011295242
C10orf12	200.086347581006	0.213105341484216	0.185084483810167	1.15139495811431	0.24956978711894	0.405255878488058
HLA-K	45.3403871002848	0.351939651107657	0.305680699686749	1.15133095242294	0.24959610799332	0.405263131654682
TSPAN11	666.756346361272	-0.231939929458678	0.201509278036044	-1.15101364919381	0.249726620321496	0.405439541870235
SSSCA1	1793.72355090707	-0.232832422007971	0.202309345891892	-1.15087328754644	0.249784368713294	0.405486370176531
RPL29P24	141.764886923768	0.2358731163003	0.204957839057849	1.15083725211274	0.249799196122557	0.405486370176531
SFR1	531.677797845997	0.303049166503624	0.263403737684978	1.15051202069904	0.249933046094512	0.405656235339669
SEMA4B	4859.52162209131	0.0705089074113474	0.061287309453802	1.15046504798023	0.249952381998847	0.405656235339669
LNX1	1724.78429742592	0.138640452213625	0.120512530222853	1.15042354481521	0.249969467279249	0.405656235339669
NUDT21	1239.8431652218	-0.143004356215242	0.124324152352769	-1.15025402151522	0.250039262069602	0.405733993333803
NRM	668.680655424898	-0.197726686301148	0.171916914289357	-1.15012933496671	0.250090605714859	0.40578180001543
RPLP0	10871.1900846473	-0.127485915215668	0.110868666872563	-1.14988227794067	0.250192361039685	0.40591138609973
BTC	665.951391238412	-0.181187211047731	0.157604388997836	-1.14963302862218	0.25029504860092	0.406042461836713
CHST15	8443.42965227893	0.100308929373011	0.0872922934651963	1.14911552201345	0.250508348752071	0.406281862800281
ASPDH	1137.65651787695	0.160180804377013	0.139388793460192	1.14916558498484	0.250487708806939	0.406281862800281
RN5S108	11.6141014376946	0.542759104631223	0.472315617063893	1.14914494677359	0.25049621737793	0.406281862800281
FCER1G	351.910502298261	-0.235459540112604	0.204946675293655	-1.14888197027461	0.250604653076248	0.406315270691348
DCUN1D5	2198.53355481046	-0.136763515242337	0.119043526447539	-1.14885302312182	0.250616591143639	0.406315270691348
KIAA0408	36.8877532490758	0.347394344364234	0.302374411164187	1.14888803925806	0.250602150222971	0.406315270691348
TMEM27	12.7024271012639	-0.498340847898344	0.433733178613529	-1.14895717567962	0.250573639543223	0.406315270691348
MIS12	805.873844963959	-0.106302954931299	0.0925585092599971	-1.14849467413843	0.250764410382657	0.406519383349592
ACY3	91.347522756871	0.289114269261373	0.251830120852784	1.14805277574554	0.250946777603566	0.406743907340314
HCAR3	25.0260175083852	0.463243392558012	0.403496092187951	1.148074049605	0.250937995965912	0.406743907340314
CIB4	735.486124682323	-0.0995232479897242	0.0867023498670996	-1.14787255642179	0.25102117895312	0.406828940963701
UBA3	1086.80362672981	0.104210767209179	0.0907967077179152	1.14773728947242	0.251077032375725	0.4068773646561
TRHR	244.385781896799	0.177101751273283	0.154310959838458	1.1476939256854	0.251094939663741	0.4068773646561
DCHS1	56.4332346439991	-0.299437938671411	0.260940935296136	-1.14753148382636	0.251162028746851	0.406931388725125
RPL21P5	42.5610097656919	-0.308089253386185	0.268485743592252	-1.14750693747851	0.251172167566209	0.406931388725125
GRK7	128.522271034092	0.260995130094777	0.22755590122042	1.1469495130428	0.251402487487333	0.407268955006997
WHSC1L1	4216.06740557591	-0.0754781709879571	0.0658288937518406	-1.14658118473769	0.251554756372642	0.407480031636468
FAM13C	12.0911161224378	-0.563791430855691	0.49189333057783	-1.14616604009126	0.251726456485487	0.407680863930937
ZNF174	678.928141487771	-0.112910142649241	0.0985104056709998	-1.14617478103107	0.251722840468802	0.407680863930937
STRA13	3400.03603550936	-0.36325616402024	0.316943725504057	-1.14612196042856	0.251744692238631	0.407680863930937
LRRIQ4	10.2162181479069	-0.649571051985703	0.566902244919483	-1.14582550661439	0.251867359093744	0.407843896876912
ERICH1	6333.78209356021	-0.0953415193799666	0.0832133145254517	-1.14574836879987	0.251899284062244	0.40785997761724
PRRC2C	8583.7249904461	-0.0696519955672082	0.0608021760583732	-1.14555103258704	0.251980968292872	0.407956615682121
C15orf37	567.496406948802	0.171263429350482	0.149551203927653	1.14518255187924	0.252133544541433	0.408168000870916
INTS8	4376.33251471961	0.0781932914882222	0.0683308583376632	1.14433351768864	0.252485347989933	0.408701841229514
MLF2	3162.21614245202	0.103103605346087	0.0901187438189857	1.14408613543464	0.252587916945737	0.408832183978507
HINT1	1889.75615672828	-0.124076305328916	0.108484280837044	-1.14372611747589	0.252737238483371	0.409038169875688
ADCY10	525.573807493292	0.134537541580748	0.117677396433519	1.14327428765603	0.252924727055994	0.409303998446559
MIR23B	11.6338305832665	-0.570152416899539	0.498723309401688	-1.1432239202606	0.252945633207375	0.409303998446559
PPCDC	5924.15033378052	-0.0798405630273763	0.0698478508243161	-1.1430639895878	0.253012024108988	0.409339990846019
MUSTN1	1314.75213223305	-0.138932622281674	0.121541782346577	-1.14308527980532	0.253003185349538	0.409339990846019
TMEM132E	8.87545166618708	-0.756011581446238	0.661471960920559	-1.14292309593004	0.253070522364516	0.409398915356154
CA7	372.613245649476	-0.143323788758516	0.125416632208837	-1.14278135391055	0.2531293823611	0.409458414733447
WDR37	4298.81047357941	0.143111218778036	0.125254181789931	1.14256639365586	0.253218665263419	0.409567111089824
WDR64	367.609790187146	0.144781307380903	0.126789658964825	1.14190154436072	0.253494946639266	0.409978221740673
ZNF85	382.38794444958	0.170413672940099	0.149369318642606	1.14088806515779	0.253916506613853	0.410624199759944
AURKAIP1	661.057231085577	-0.159336769040055	0.139682531746099	-1.1407064795309	0.253992089263544	0.410710612426156
COX6C	2454.86684269219	-0.0785916282002516	0.0689041250204201	-1.14059395104372	0.25403893563707	0.410750546905033
NR1D1	2702.83548793672	-0.218533160246172	0.191627403337376	-1.1404066247322	0.25411693418982	0.410840839373672
DSCAM	31.2758315276323	-0.344462710325291	0.302078581790384	-1.1403082876108	0.254157886272708	0.410871226836465
EPO	24.6583811121315	-0.463854969548464	0.406804896987436	-1.14023939481434	0.25418657912529	0.410881792477281
ANKRD34A	512.51809456985	0.208006582739123	0.182566846709331	1.13934477419274	0.254559380362431	0.411448544359881
VILL	745.577263934038	0.131593920424954	0.115510373463207	1.1392389833011	0.254603490078639	0.411483974204138
ZNF498	1861.5539537254	-0.0877227903611997	0.07709703469638	-1.13782314335001	0.255194339039872	0.412367011428667
PTGES	562.551078534222	0.158662447731434	0.139438957209092	1.13786312596641	0.255177640689781	0.412367011428667
DRAP1	1030.76308452597	0.172967013691111	0.152026209070951	1.13774470039167	0.255227102184237	0.412384018724797
C10orf95	4652.98875666647	-0.170705245929823	0.150052526375209	-1.13763660001946	0.25527225708453	0.412421043332943
ASXL2	5612.87200816145	-0.0767461761993368	0.0674643783185199	-1.13758072203667	0.255295600205822	0.41242282517787
ZNF865	2659.83135752737	0.0982297600224406	0.0863569538536885	1.13748523586031	0.255335493150981	0.41245134015608
HYI-AS1	812.969179709605	0.181127659212351	0.159257048605226	1.13732899610201	0.25540077753813	0.412515455300853
PTPRF	10686.4608034869	-0.127802835562204	0.112375502382978	-1.13728377495167	0.255419675246138	0.412515455300853
ARHGEF2	4372.12966182621	0.135215958442916	0.118917006645174	1.13706157140647	0.255512547193636	0.412629511030112
SF3B2	2679.05935805995	-0.1181120884805	0.103902619966791	-1.13675755739605	0.255639650571837	0.412798822727634
TUBGCP3	6970.21236062355	-0.0924022920421174	0.081296773873602	-1.13660466017732	0.255703591048522	0.412866120366025
TRAPPC3	1031.97962236136	0.176410266645935	0.155223957315641	1.13648865611133	0.255752110497944	0.412872563513004
FAM156B	72.3116815500996	-0.249954948244228	0.219928202662808	-1.13652976388598	0.255734916174053	0.412872563513004
SLC4A9	362.357582901885	0.130702083523279	0.115054126861508	1.13600517503041	0.255954398474425	0.413163158540193
ZNF408	559.453320202286	-0.185818979924425	0.163608160472957	-1.1357561834768	0.256058619632788	0.413259446690203
REV3L	8914.11209121155	0.0902433258563933	0.0794529146382515	1.13580887834349	0.256036560521803	0.413259446690203
MYH10	6903.33099321102	0.082081424503947	0.0722983041402671	1.1353160420568	0.256242923086173	0.413520909034025
IGFN1	25.5893776618961	0.568204732120704	0.500679533388543	1.13486710406387	0.256431004888696	0.413716422016355
MEIG1	610.510380867927	0.152776057332521	0.134608306328534	1.13496753283297	0.256388922105842	0.413716422016355
ZNF652	4305.39924708825	-0.0872968430047165	0.0769218751859398	-1.13487668876633	0.256426988392735	0.413716422016355
POLR3B	3885.11375474656	-0.0894821888743564	0.0788588550428845	-1.13471326493004	0.256495477579589	0.413784439863932
PIAS3	938.293913314925	0.169841082762305	0.149815410228187	1.1336689763998	0.256933427694719	0.41445489589169
PPP1R14D	284.033479823113	0.187500555859292	0.165420352914175	1.13347936064779	0.257013003740614	0.414511144665676
MRPL28	334.543357190911	-0.169859813743851	0.14985582037679	-1.1334882643648	0.257009266734818	0.414511144665676
RPL35P2	15.3686989323082	0.475554268802743	0.419584700971916	1.13339277552585	0.25704934660879	0.41452136877205
ZCWPW1	1140.23818334871	0.110034699218143	0.0970873489862682	1.13335774812129	0.257064049874815	0.41452136877205
SNORD91B	10.4022569941828	-0.613040033923376	0.540995552843334	-1.13317019095886	0.257142789671287	0.414550824902934
BANK1	857.327742826364	0.130670155136029	0.115318593579853	1.13312303835501	0.257162587796651	0.414550824902934
KCNB2	14.2122205981886	-0.514370796896162	0.45388659610973	-1.13325839825376	0.257105756612411	0.414550824902934
FMR1-IT1	10.6938245350917	0.531530956170561	0.469093963710899	1.13310124898163	0.257171736932881	0.414550824902934
ADH1A	33.6648199833338	-0.346862898345896	0.306357261295054	-1.13221699684745	0.257543216014186	0.415113550436077
SNORD124	19.0679574818838	-0.447330141851124	0.395124837775592	-1.13212356977969	0.257582486961061	0.41514076466243
GLB1L	664.275319883734	0.13380555265335	0.118205218411943	1.13197669655361	0.257644231757433	0.415204191684178
LINC00238	158.065526970515	-0.288882030540738	0.255228502325933	-1.13185646551273	0.25769478394939	0.415233000859551
TCEA1P2	34.5057919501582	0.330332473477528	0.29185756991958	1.13182767049198	0.257706892088685	0.415233000859551
B4GALT6	913.280167507294	-0.163895177339525	0.144825730938882	-1.13167167379041	0.257772494657285	0.415274033215599
ZNF383	600.4322359158	-0.120992740320709	0.106916100812876	-1.13166061426492	0.257777146049653	0.415274033215599
PSMC2	1779.8756934402	0.110747935200206	0.0978964224257029	1.13127663356909	0.25793867595625	0.415498159045578
CORO1C	4788.42552929443	0.108943894011675	0.096337024040974	1.13086214875538	0.258113116856162	0.415743041690321
ACTG1P10	36.2911813099736	0.370195874005165	0.327405959034967	1.13069375736569	0.25818400975198	0.41582111141573
CERCAM	1865.8629452087	0.120106653224768	0.10622948531808	1.1306338618241	0.258209229072643	0.41582561388824
TMEM102	1367.19186079157	-0.124168242247091	0.109833592665597	-1.13051243461677	0.258260361853339	0.415835892947801
NPRL2	885.848147695525	-0.0910128698403519	0.080505871414669	-1.13051220042776	0.258260460476694	0.415835892947801
BCL2	1028.75374915036	-0.0915991181803231	0.0810437055340318	-1.13024346032474	0.258373651445452	0.415873708220161
TRNAK38P	21.1505827297144	0.483690696562242	0.427927003852587	1.13031122646531	0.2583451057007	0.415873708220161
RPL12P11	8.61202696764908	-0.683585086915841	0.604808482507173	-1.13025049530077	0.258370687937113	0.415873708220161
MSRA	3131.84724470694	-0.112157864487219	0.0992229634866765	-1.13036197011269	0.258323731926413	0.415873708220161
ENPP3	85.7445836201497	0.262649026242169	0.232406045931728	1.13012992062748	0.25842148370038	0.41591459761672
ACOX3	5401.51545640947	-0.0591719681115693	0.0523769642297296	-1.12973267889365	0.258588882882923	0.416147899347473
FAM83D	5681.86001800418	0.184194856022354	0.163055743980469	1.12964346747832	0.258626487245968	0.416172299504445
ZNF480	1507.88579135931	0.123171702158892	0.109045308166227	1.12954609629908	0.258667535435363	0.416202236625888
LINC00205	702.986835144354	0.269826433133196	0.238892887038472	1.12948709556908	0.258692410219222	0.416206147414997
CCDC28B	761.168960747249	0.123748125613235	0.109566589162594	1.12943303756218	0.258715202599877	0.416206707470471
PAPPA	649.270143731557	-0.15854820844212	0.140425471018905	-1.12905591337326	0.258874247515907	0.416426443956886
VPS26A	2058.41427094756	0.0921477546131921	0.0816730471890404	1.12825170340353	0.259213633934679	0.416936215429325
PPP1R7	2221.00761203708	0.134651990474697	0.119362492402119	1.12809298603676	0.259280650999176	0.417007839733628
OR9A3P	8.46787809051422	-0.798008069377155	0.707560617395211	-1.12782996927516	0.259391734020664	0.41715031789777
ARL2	1144.36822024812	0.140813742581179	0.124869040612098	1.12769139484793	0.25945027307527	0.417208278174454
BTF3	1754.39553459047	-0.15929200103358	0.141278797180921	-1.12750111277909	0.259530670290253	0.417301374305251
CYP4F22	360.197051418567	0.150247616426286	0.133268200649333	1.12740785644455	0.259570078880811	0.41732855408061
HSD17B7	151.906325126223	0.345316629993179	0.306319165977145	1.12730990531276	0.259611475877041	0.417358925761928
AFTPH	2023.18750978327	0.121633511210916	0.107918856289982	1.12708302693723	0.259707378832024	0.417476909939412
REPS1	3651.47712486573	-0.0674095933135301	0.0598138946153678	-1.12698886683448	0.259747188117516	0.417491902203741
NUDCD1	4080.31069475247	-0.14078717580124	0.124927119797076	-1.1269544677723	0.259761732507915	0.417491902203741
COQ5	1735.05124788037	0.0903408371463886	0.0801680934715132	1.12689267306189	0.259787861566463	0.417497712530418
C8orf59	1361.97668973964	-0.139042342793379	0.123465495398976	-1.12616356775686	0.260096291291954	0.4179571599409
USE1	945.072486413864	-0.172849606822052	0.153532624974703	-1.12581678878044	0.260243076350408	0.418126269255356
UBA1	3966.33485570854	-0.104392038692747	0.0927262915206875	-1.12580840860499	0.260246624231305	0.418126269255356
