chr,start,end,name,class,TargetGene,TargetGeneTSS,isSelfPromoter,ABC.Score.noAux,ENCODE-rE2G.Score.noAux,ABC.Score.Aux,ENCODE-rE2G.Score.Aux,enhancer_midpoint,DistanceToTSS.Kb
chr7,125383228,125383728,intergenic|chr7:125383228-125383728,intergenic,FAM3C,121396368,False,4.7e-05,0.0012175362748289,5e-06,0.0012658213280764,125383478,3987.11
chr7,125459054,125459554,intergenic|chr7:125459054-125459554,intergenic,FAM3C,121396368,False,2e-06,0.0011098817434431,2e-06,0.0012667162171857,125459304,4062.936
chr7,125529185,125529685,intergenic|chr7:125529185-125529685,intergenic,FAM3C,121396368,False,6.3e-05,0.0011987331196616,4e-06,0.0012691418325188,125529435,4133.067
chr7,125670708,125671410,intergenic|chr7:125670708-125671410,intergenic,FAM3C,121396368,False,5e-06,0.0011120987377438,0.000125,0.001367734646159,125671059,4274.691
chr7,125788591,125789091,intergenic|chr7:125788591-125789091,intergenic,FAM3C,121396368,False,1e-06,0.0011116601382637,2e-06,0.0012690159127457,125788841,4392.473
chr7,125876352,125876852,intergenic|chr7:125876352-125876852,intergenic,FAM3C,121396368,False,2e-06,0.0013728772420438,3e-06,0.0015710295558933,125876602,4480.234
chr7,125877232,125877732,intergenic|chr7:125877232-125877732,intergenic,FAM3C,121396368,False,4e-06,0.0013706191815264,5e-06,0.0015704232576951,125877482,4481.114
chr7,125878984,125879484,intergenic|chr7:125878984-125879484,intergenic,FAM3C,121396368,False,9e-06,0.0013424570175283,1.6e-05,0.0015225822273756,125879234,4482.866
chr7,125934248,125935388,intergenic|chr7:125934248-125935388,intergenic,FAM3C,121396368,False,5.5e-05,0.0011347108721908,0.001604,0.0018471526586795,125934818,4538.45
chr7,126026706,126027206,intergenic|chr7:126026706-126027206,intergenic,FAM3C,121396368,False,8e-06,0.0011246493070152,0.000295,0.001500785633145,126026956,4630.588
chr7,126230864,126231364,intergenic|chr7:126230864-126231364,intergenic,FAM3C,121396368,False,1e-06,0.0011216335607795,2e-06,0.0012803992661447,126231114,4834.746
chr7,126270842,126271342,intergenic|chr7:126270842-126271342,intergenic,FAM3C,121396368,False,4.9e-05,0.001218306643083,3e-06,0.0012834932557916,126271092,4874.724
chr7,126302586,126303086,intergenic|chr7:126302586-126303086,intergenic,FAM3C,121396368,False,2e-06,0.001126927410717,4.9e-05,0.0013693505995719,126302836,4906.468
chr8,122741586,122742086,intergenic|chr8:122741586-122742086,intergenic,MYC,127736068,False,1e-06,0.0017429659855192,1e-06,0.0017920075465522,122741836,4994.232
chr8,122744169,122744669,intergenic|chr8:122744169-122744669,intergenic,MYC,127736068,False,1e-06,0.001739644101643,2e-06,0.0017783302098291,122744419,4991.649
chr8,122745678,122746178,intergenic|chr8:122745678-122746178,intergenic,MYC,127736068,False,1e-06,0.0017113852971784,1e-06,0.0017984639826367,122745928,4990.14
chr8,122758732,122759232,intergenic|chr8:122758732-122759232,intergenic,MYC,127736068,False,6e-06,0.0014651372212683,8e-06,0.0015137765392156,122758982,4977.086
chr8,122769591,122770091,intergenic|chr8:122769591-122770091,intergenic,MYC,127736068,False,1e-06,0.0016839708153513,2.7e-05,0.0017991629901657,122769841,4966.227
chr8,122773593,122774093,intergenic|chr8:122773593-122774093,intergenic,MYC,127736068,False,1e-06,0.0017471367294251,1e-06,0.0018106320754711,122773843,4962.225
chr8,122776106,122776606,intergenic|chr8:122776106-122776606,intergenic,MYC,127736068,False,1e-06,0.0019602880156907,2e-06,0.0020091203685689,122776356,4959.712
chr8,122780007,122781048,intergenic|chr8:122780007-122781048,intergenic,MYC,127736068,False,0.0004,0.0022294176860151,0.000418,0.0023001478583311,122780527,4955.541
chr8,122781062,122781911,promoter|chr8:122781062-122781911,promoter,MYC,127736068,False,0.000356,0.0129224278706727,0.000394,0.0133686402302376,122781486,4954.582
chr8,122782072,122783294,promoter|chr8:122782072-122783294,promoter,MYC,127736068,False,0.000494,0.0131916638207385,0.000631,0.0138686436658716,122782683,4953.385
chr8,122789700,122790200,genic|chr8:122789700-122790200,genic,MYC,127736068,False,2e-06,0.0018713544305764,1.3e-05,0.0020296681731338,122789950,4946.118
chr8,122794943,122795443,genic|chr8:122794943-122795443,genic,MYC,127736068,False,0.000137,0.0020512636277929,1.4e-05,0.0019906016480723,122795193,4940.875
chr8,122797349,122797849,genic|chr8:122797349-122797849,genic,MYC,127736068,False,4.3e-05,0.0020271393236545,5e-06,0.0020083740906982,122797599,4938.469
chr8,122798676,122799420,genic|chr8:122798676-122799420,genic,MYC,127736068,False,0.000183,0.0020406583977138,1.9e-05,0.0019691201948014,122799048,4937.02
chr8,122805868,122806368,genic|chr8:122805868-122806368,genic,MYC,127736068,False,1.7e-05,0.0014903857245306,0.000465,0.0017567610445133,122806118,4929.95
chr8,122816920,122817420,genic|chr8:122816920-122817420,genic,MYC,127736068,False,1e-06,0.0017434652276005,1e-06,0.0017771341435179,122817170,4918.898
chr8,122818069,122818569,genic|chr8:122818069-122818569,genic,MYC,127736068,False,1e-06,0.0017156149072468,1e-06,0.0017583766361053,122818319,4917.749
chr8,122824908,122825408,genic|chr8:122824908-122825408,genic,MYC,127736068,False,1e-06,0.0014830736456655,4.4e-05,0.0016683017913468,122825158,4910.91
chr8,122837713,122838213,genic|chr8:122837713-122838213,genic,MYC,127736068,False,1e-06,0.001482506302116,1e-06,0.0015310693903319,122837963,4898.105
chr8,122845861,122846361,genic|chr8:122845861-122846361,genic,MYC,127736068,False,1e-06,0.0014818834493096,2e-06,0.0015307521537245,122846111,4889.957
chr8,122851726,122852226,genic|chr8:122851726-122852226,genic,MYC,127736068,False,1e-06,0.0018106234235104,1e-06,0.0018665976765722,122851976,4884.092
chr8,122852285,122852785,genic|chr8:122852285-122852785,genic,MYC,127736068,False,1e-06,0.0018088761332446,2e-06,0.0018627810714139,122852535,4883.533
chr8,122855293,122855793,genic|chr8:122855293-122855793,genic,MYC,127736068,False,2e-06,0.0018228708560136,2e-06,0.0018920813164542,122855543,4880.525
chr8,122856200,122856700,genic|chr8:122856200-122856700,genic,MYC,127736068,False,1e-06,0.0018366506107132,2e-06,0.0019041512836648,122856450,4879.618
chr8,122858146,122858646,genic|chr8:122858146-122858646,genic,MYC,127736068,False,2e-06,0.0017996962477108,3e-06,0.001857453443977,122858396,4877.672
chr8,122860905,122861405,genic|chr8:122860905-122861405,genic,MYC,127736068,False,1e-06,0.0018070025719029,1e-06,0.0018787790738687,122861155,4874.913
chr8,122864776,122865276,genic|chr8:122864776-122865276,genic,MYC,127736068,False,1e-06,0.001822871699032,2e-06,0.0018875693698422,122865026,4871.042
chr8,122867895,122868395,genic|chr8:122867895-122868395,genic,MYC,127736068,False,5e-06,0.0017457731213016,7e-06,0.0018136269125089,122868145,4867.923
chr8,122872920,122873420,genic|chr8:122872920-122873420,genic,MYC,127736068,False,1e-06,0.0018319567822607,1e-06,0.00188684132761,122873170,4862.898
chr8,122876399,122876899,genic|chr8:122876399-122876899,genic,MYC,127736068,False,1e-06,0.0017352192755371,1.1e-05,0.001847621640392,122876649,4859.419
chr8,122877083,122877583,genic|chr8:122877083-122877583,genic,MYC,127736068,False,1e-06,0.0017295730989228,1.2e-05,0.0018420316279407,122877333,4858.735
chr8,122884957,122885457,genic|chr8:122884957-122885457,genic,MYC,127736068,False,1e-06,0.0014717870260361,1.7e-05,0.0015882096322334,122885207,4850.861
chr8,122896720,122897220,genic|chr8:122896720-122897220,genic,MYC,127736068,False,1e-06,0.001471182539326,1e-06,0.0015193752546673,122896970,4839.098
chr8,122909418,122909918,genic|chr8:122909418-122909918,genic,MYC,127736068,False,1e-06,0.0014706045003625,1e-06,0.0015187783092152,122909668,4826.4
chr8,122921266,122921766,genic|chr8:122921266-122921766,genic,MYC,127736068,False,2e-06,0.0017836400780663,3e-06,0.0018370957436357,122921516,4814.552
chr8,122923172,122923672,genic|chr8:122923172-122923672,genic,MYC,127736068,False,1e-06,0.0017986890753881,1e-06,0.0018503349714915,122923422,4812.646
chr8,122925495,122925995,genic|chr8:122925495-122925995,genic,MYC,127736068,False,2e-06,0.0017940399538121,4.8e-05,0.0019475665121576,122925745,4810.323
chr8,122929391,122929891,genic|chr8:122929391-122929891,genic,MYC,127736068,False,1e-06,0.0017700569870412,1.1e-05,0.0019034744565292,122929641,4806.427
chr8,122929998,122930498,genic|chr8:122929998-122930498,genic,MYC,127736068,False,1e-06,0.0017673539494464,1e-06,0.001818897242541,122930248,4805.82
chr8,122937246,122937746,genic|chr8:122937246-122937746,genic,MYC,127736068,False,1e-06,0.0014658255569685,1e-06,0.0015138430553548,122937496,4798.572
chr8,122946230,122946730,genic|chr8:122946230-122946730,genic,MYC,127736068,False,1e-06,0.0014651382377676,1e-06,0.0015131332550771,122946480,4789.588
chr8,122951985,122952485,genic|chr8:122951985-122952485,genic,MYC,127736068,False,2e-06,0.0014646701956297,1e-06,0.0015123277652581,122952235,4783.833
chr8,122959745,122960539,genic|chr8:122959745-122960539,genic,MYC,127736068,False,8e-06,0.0017983184618623,0.000274,0.0020539226527137,122960142,4775.926
chr8,122960845,122961345,genic|chr8:122960845-122961345,genic,MYC,127736068,False,3e-06,0.0018482879074202,7.2e-05,0.0020466882627374,122961095,4774.973
chr8,122961837,122962337,genic|chr8:122961837-122962337,genic,MYC,127736068,False,2e-06,0.001852888564468,4e-05,0.0020392243888084,122962087,4773.981
chr8,122970803,122971642,genic|chr8:122970803-122971642,genic,MYC,127736068,False,2e-06,0.0014614281763951,3.9e-05,0.0015875370782876,122971222,4764.846
chr8,122978140,122978640,intergenic|chr8:122978140-122978640,intergenic,MYC,127736068,False,1e-06,0.0014603743165396,2.1e-05,0.0015814995643452,122978390,4757.678
chr8,122988706,122989206,intergenic|chr8:122988706-122989206,intergenic,MYC,127736068,False,1.6e-05,0.0014643965765341,2.4e-05,0.0015149416663855,122988956,4747.112
chr8,122994355,122995264,intergenic|chr8:122994355-122995264,intergenic,MYC,127736068,False,5e-06,0.0017597266239688,5e-06,0.0018022073892828,122994809,4741.259
chr8,122995340,122995840,intergenic|chr8:122995340-122995840,intergenic,MYC,127736068,False,2e-06,0.001797728102458,2e-06,0.0018406103739539,122995590,4740.478
chr8,122997251,122997751,intergenic|chr8:122997251-122997751,intergenic,MYC,127736068,False,1e-06,0.0018282270070657,1e-06,0.0018773584422233,122997501,4738.567
chr8,123000688,123001188,intergenic|chr8:123000688-123001188,intergenic,MYC,127736068,False,1e-06,0.0017108599219142,2e-06,0.0017846529758938,123000938,4735.13
chr8,123001431,123001931,intergenic|chr8:123001431-123001931,intergenic,MYC,127736068,False,1e-06,0.0017364186786954,1e-06,0.0017947191005887,123001681,4734.387
chr8,123008638,123009138,intergenic|chr8:123008638-123009138,intergenic,MYC,127736068,False,1e-06,0.0017324186777409,1e-06,0.0017946628395571,123008888,4727.18
chr8,123009756,123010256,intergenic|chr8:123009756-123010256,intergenic,MYC,127736068,False,1e-06,0.0017298235463953,1e-06,0.0017867755517302,123010006,4726.062
chr8,123010919,123011419,intergenic|chr8:123010919-123011419,intergenic,MYC,127736068,False,1e-06,0.0017226476249577,2e-06,0.0017731158673544,123011169,4724.899
chr8,123016229,123016729,genic|chr8:123016229-123016729,genic,MYC,127736068,False,0.0,0.0017015991478568,2e-06,0.0017889459715493,123016479,4719.589
chr8,123018845,123019345,genic|chr8:123018845-123019345,genic,MYC,127736068,False,1e-06,0.0017778719853172,3e-06,0.0018078493157006,123019095,4716.973
chr8,123022353,123022853,genic|chr8:123022353-123022853,genic,MYC,127736068,False,4e-06,0.0017010138522425,3e-06,0.0017871887354751,123022603,4713.465
chr8,123032479,123032979,genic|chr8:123032479-123032979,genic,MYC,127736068,False,1e-06,0.0016817959511827,2e-06,0.001746702492079,123032729,4703.339
chr8,123035601,123036101,genic|chr8:123035601-123036101,genic,MYC,127736068,False,1e-06,0.0016941780945743,2e-06,0.0017389486604355,123035851,4700.217
chr8,123041377,123042673,promoter|chr8:123041377-123042673,promoter,MYC,127736068,False,0.000796,0.0106064276451754,0.000973,0.0112700721197935,123042025,4694.043
chr8,123057709,123058752,intergenic|chr8:123057709-123058752,intergenic,MYC,127736068,False,5e-06,0.0018133192511827,0.000203,0.0021379437381472,123058230,4677.838
chr8,123060725,123061225,intergenic|chr8:123060725-123061225,intergenic,MYC,127736068,False,5e-06,0.0018348871497989,8e-06,0.001899026833398,123060975,4675.093
chr8,123065528,123066028,intergenic|chr8:123065528-123066028,intergenic,MYC,127736068,False,2.9e-05,0.0019126911676351,5e-05,0.0019898752418297,123065778,4670.29
chr8,123072315,123072929,promoter|chr8:123072315-123072929,promoter,MYC,127736068,False,2.4e-05,0.0086491740763134,0.000437,0.0101147600721821,123072622,4663.446
chr8,123103508,123104008,genic|chr8:123103508-123104008,genic,MYC,127736068,False,2e-06,0.0015066402871327,4.2e-05,0.0016313820545891,123103758,4632.31
chr8,123115545,123116045,genic|chr8:123115545-123116045,genic,MYC,127736068,False,2e-06,0.0015060040874585,1e-06,0.0015550044885172,123115795,4620.273
chr8,123121220,123121720,genic|chr8:123121220-123121720,genic,MYC,127736068,False,1e-06,0.0015048534864374,1e-06,0.0015541474714744,123121470,4614.598
chr8,123129872,123130556,genic|chr8:123129872-123130556,genic,MYC,127736068,False,2e-06,0.0017644618848953,6.6e-05,0.0019975621102375,123130214,4605.854
chr8,123131458,123131958,genic|chr8:123131458-123131958,genic,MYC,127736068,False,1e-06,0.0017927978804186,2.8e-05,0.0020171663215628,123131708,4604.36
chr8,123133934,123134434,genic|chr8:123133934-123134434,genic,MYC,127736068,False,1e-06,0.0018340086121489,3.5e-05,0.0020369131814704,123134184,4601.884
chr8,123137237,123137737,genic|chr8:123137237-123137737,genic,MYC,127736068,False,1e-06,0.0016909633751196,1.7e-05,0.0018571285534636,123137487,4598.581
chr8,123148983,123149483,genic|chr8:123148983-123149483,genic,MYC,127736068,False,1.4e-05,0.0018779849131693,0.00037,0.002181875721527,123149233,4586.835
chr8,123149498,123149998,genic|chr8:123149498-123149998,genic,MYC,127736068,False,8e-06,0.0019371799454234,0.000171,0.0021695372508031,123149748,4586.32
chr8,123154674,123155174,intergenic|chr8:123154674-123155174,intergenic,MYC,127736068,False,4e-06,0.0019511825884415,4e-06,0.0020034907583883,123154924,4581.144
chr8,123157128,123158098,intergenic|chr8:123157128-123158098,intergenic,MYC,127736068,False,1.5e-05,0.0018785344694224,0.000466,0.0023138960106586,123157613,4578.455
chr8,123160362,123160862,intergenic|chr8:123160362-123160862,intergenic,MYC,127736068,False,4e-06,0.0019180526052121,8e-06,0.001962698969197,123160612,4575.456
chr8,123165993,123166493,intergenic|chr8:123165993-123166493,intergenic,MYC,127736068,False,4.9e-05,0.0019725314648355,4e-06,0.0019350972679766,123166243,4569.825
chr8,123167086,123168377,intergenic|chr8:123167086-123168377,intergenic,MYC,127736068,False,0.000123,0.0019337197756698,1.1e-05,0.0018592588475625,123167731,4568.337
chr8,123173485,123173985,intergenic|chr8:123173485-123173985,intergenic,MYC,127736068,False,1e-06,0.0017758934140917,7.2e-05,0.0020539523615956,123173735,4562.333
chr8,123174415,123174915,intergenic|chr8:123174415-123174915,intergenic,MYC,127736068,False,2e-06,0.0018373977437558,0.000126,0.002140975325723,123174665,4561.403
chr8,123178795,123179295,intergenic|chr8:123178795-123179295,intergenic,MYC,127736068,False,4e-06,0.001889086359349,6e-06,0.0019541378435501,123179045,4557.023
chr8,123181148,123181648,intergenic|chr8:123181148-123181648,intergenic,MYC,127736068,False,2e-06,0.0018834712842492,9.1e-05,0.0021711709521104,123181398,4554.67
chr8,123182001,123182787,promoter|chr8:123182001-123182787,promoter,MYC,127736068,False,7e-06,0.0106706240061504,0.000295,0.0128029059043943,123182394,4553.674
chr8,123190744,123191244,genic|chr8:123190744-123191244,genic,MYC,127736068,False,1e-06,0.0017613583000171,2e-06,0.0017959594935106,123190994,4545.074
chr8,123192547,123193047,genic|chr8:123192547-123193047,genic,MYC,127736068,False,1e-06,0.0018119697549396,1e-06,0.0018904117725127,123192797,4543.271
chr8,123196480,123196980,genic|chr8:123196480-123196980,genic,MYC,127736068,False,1e-06,0.0017591660576923,2.3e-05,0.0018719626368292,123196730,4539.338
chr8,123202734,123203234,genic|chr8:123202734-123203234,genic,MYC,127736068,False,2e-06,0.0018415884791029,2.8e-05,0.0020101986784917,123202984,4533.084
chr8,123203471,123203971,genic|chr8:123203471-123203971,genic,MYC,127736068,False,1e-06,0.0019000537376035,2.1e-05,0.0020540899988905,123203721,4532.347
chr8,123205175,123205675,genic|chr8:123205175-123205675,genic,MYC,127736068,False,2e-06,0.0018829861801845,3e-06,0.0019584376538032,123205425,4530.643
chr8,123206302,123206802,genic|chr8:123206302-123206802,genic,MYC,127736068,False,1e-06,0.0019011476113898,3e-06,0.0019715816623821,123206552,4529.516
chr8,123211224,123211724,intergenic|chr8:123211224-123211724,intergenic,MYC,127736068,False,1e-06,0.0018731518532205,1.8e-05,0.0020323361459184,123211474,4524.594
chr8,123213774,123214274,intergenic|chr8:123213774-123214274,intergenic,MYC,127736068,False,1e-06,0.0018322995575007,2.2e-05,0.0019838791815609,123214024,4522.044
chr8,123215172,123215672,intergenic|chr8:123215172-123215672,intergenic,MYC,127736068,False,1e-06,0.0019001788817289,2e-06,0.0019716443089761,123215422,4520.646
chr8,123220306,123221042,genic|chr8:123220306-123221042,genic,MYC,127736068,False,4.4e-05,0.0016137538118452,5e-06,0.0015973465586954,123220674,4515.394
chr8,123226088,123226588,genic|chr8:123226088-123226588,genic,MYC,127736068,False,1e-06,0.0018427835800405,2.4e-05,0.0019796072249158,123226338,4509.73
chr8,123227440,123227940,genic|chr8:123227440-123227940,genic,MYC,127736068,False,1e-06,0.0018147487427992,2e-05,0.0019831153893195,123227690,4508.378
chr8,123228812,123229312,genic|chr8:123228812-123229312,genic,MYC,127736068,False,1e-06,0.0018246267000918,2.2e-05,0.0019781263709136,123229062,4507.006
chr8,123235488,123235988,genic|chr8:123235488-123235988,genic,MYC,127736068,False,1e-06,0.0020210078007565,2.8e-05,0.0021868338144417,123235738,4500.33
chr8,123240714,123241684,promoter|chr8:123240714-123241684,promoter,MYC,127736068,False,2.8e-05,0.0086869339605802,4.4e-05,0.0089996592445533,123241199,4494.869
chr8,123249485,123249985,genic|chr8:123249485-123249985,genic,MYC,127736068,False,1e-06,0.0017992845294027,1e-06,0.0018582051455483,123249735,4486.333
chr8,123254380,123254880,genic|chr8:123254380-123254880,genic,MYC,127736068,False,1e-06,0.0018107513788862,1.4e-05,0.0019447498645264,123254630,4481.438
chr8,123268111,123268611,genic|chr8:123268111-123268611,genic,MYC,127736068,False,1e-06,0.0015734725817382,2.8e-05,0.0017012994604864,123268361,4467.707
chr8,123274002,123275015,promoter|chr8:123274002-123275015,promoter,MYC,127736068,False,0.000843,0.0137661015494425,0.000601,0.0130075668085523,123274508,4461.56
chr8,123275045,123275545,intergenic|chr8:123275045-123275545,intergenic,MYC,127736068,False,7e-06,0.0021614970564611,1e-05,0.0022395936935339,123275295,4460.773
chr8,123284996,123285496,intergenic|chr8:123284996-123285496,intergenic,MYC,127736068,False,3e-06,0.0020662118894742,5.3e-05,0.002243823073693,123285246,4450.822
chr8,123285728,123286228,intergenic|chr8:123285728-123286228,intergenic,MYC,127736068,False,9e-06,0.0019849683995273,0.000184,0.0021983888146676,123285978,4450.09
chr8,123306776,123307276,intergenic|chr8:123306776-123307276,intergenic,MYC,127736068,False,1e-06,0.0019495866451843,1e-06,0.0020149536095427,123307026,4429.042
chr8,123307791,123308291,intergenic|chr8:123307791-123308291,intergenic,MYC,127736068,False,1e-06,0.0019437935226999,2e-06,0.0019859859775645,123308041,4428.027
chr8,123310659,123311159,intergenic|chr8:123310659-123311159,intergenic,MYC,127736068,False,2.1e-05,0.0020749067601113,1.4e-05,0.0021374592513725,123310909,4425.159
chr8,123313998,123314498,intergenic|chr8:123313998-123314498,intergenic,MYC,127736068,False,1.7e-05,0.0020077030874468,2e-05,0.0020163674271907,123314248,4421.82
chr8,123327701,123328201,genic|chr8:123327701-123328201,genic,MYC,127736068,False,1e-06,0.0016394151449522,2e-06,0.0016934700288655,123327951,4408.117
chr8,123333459,123333959,genic|chr8:123333459-123333959,genic,MYC,127736068,False,1e-06,0.0016384593875106,3.4e-05,0.0017774308885281,123333709,4402.359
chr8,123361871,123362371,genic|chr8:123361871-123362371,genic,MYC,127736068,False,2.2e-05,0.0020552297184876,2.2e-05,0.0020942054581846,123362121,4373.947
chr8,123362477,123362977,genic|chr8:123362477-123362977,genic,MYC,127736068,False,4.1e-05,0.0020148126871018,4e-05,0.0020531652784884,123362727,4373.341
chr8,123379181,123379681,genic|chr8:123379181-123379681,genic,MYC,127736068,False,1e-06,0.0019397129052239,1e-06,0.0019947492337908,123379431,4356.637
chr8,123384222,123384722,genic|chr8:123384222-123384722,genic,MYC,127736068,False,2e-06,0.0019810399092837,4.2e-05,0.0021345300261686,123384472,4351.596
chr8,123386572,123387072,genic|chr8:123386572-123387072,genic,MYC,127736068,False,2e-06,0.0019961812202825,3e-06,0.0020543776730957,123386822,4349.246
chr8,123390217,123390717,genic|chr8:123390217-123390717,genic,MYC,127736068,False,3e-06,0.0019470529281517,3e-06,0.001998658705837,123390467,4345.601
chr8,123396215,123396956,promoter|chr8:123396215-123396956,promoter,MYC,127736068,False,5.9e-05,0.0087737044776035,0.002388,0.0153189373333432,123396585,4339.483
chr8,123408915,123409415,intergenic|chr8:123408915-123409415,intergenic,MYC,127736068,False,1e-06,0.0016720277616352,2e-06,0.0017271560902222,123409165,4326.903
chr8,123416336,123417219,promoter|chr8:123416336-123417219,promoter,MYC,127736068,False,6.6e-05,0.0087904170193542,0.001089,0.0115784632295862,123416777,4319.291
chr8,123434628,123435128,genic|chr8:123434628-123435128,genic,MYC,127736068,False,1e-06,0.0020875721990009,4.6e-05,0.002408787411203,123434878,4301.19
chr8,123436355,123436855,genic|chr8:123436355-123436855,genic,MYC,127736068,False,2e-06,0.0020771965117253,7.1e-05,0.0022838784169859,123436605,4299.463
chr8,123436922,123437422,genic|chr8:123436922-123437422,genic,MYC,127736068,False,3e-06,0.0020619295096926,6.9e-05,0.0022829994981723,123437172,4298.896
chr8,123447692,123448192,intergenic|chr8:123447692-123448192,intergenic,MYC,127736068,False,8.8e-05,0.0019231328761408,7.1e-05,0.0018756892754794,123447942,4288.126
chr8,123453507,123454177,intergenic|chr8:123453507-123454177,intergenic,MYC,127736068,False,3e-06,0.0020425410306405,7.8e-05,0.0022212329055216,123453842,4282.226
chr8,123454887,123455387,intergenic|chr8:123454887-123455387,intergenic,MYC,127736068,False,2e-06,0.002066250704213,1e-06,0.0021664667585001,123455137,4280.931
chr8,123455885,123456385,intergenic|chr8:123455885-123456385,intergenic,MYC,127736068,False,1e-06,0.002073593436164,2e-06,0.002151806152896,123456135,4279.933
chr8,123461473,123461973,intergenic|chr8:123461473-123461973,intergenic,MYC,127736068,False,2e-06,0.0020712103945955,2e-06,0.002110895947233,123461723,4274.345
chr8,123462752,123463252,intergenic|chr8:123462752-123463252,intergenic,MYC,127736068,False,4e-06,0.0019970423132077,4e-06,0.0020564217166852,123463002,4273.066
chr8,123472052,123472552,intergenic|chr8:123472052-123472552,intergenic,MYC,127736068,False,1e-06,0.0019638033342725,4.6e-05,0.0021567113713258,123472302,4263.766
chr8,123475153,123475653,intergenic|chr8:123475153-123475653,intergenic,MYC,127736068,False,1e-06,0.0019605608649347,2.6e-05,0.0021861473282506,123475403,4260.665
chr8,123486213,123486963,intergenic|chr8:123486213-123486963,intergenic,MYC,127736068,False,2e-06,0.0020055161329085,4.5e-05,0.0021610620306131,123486588,4249.48
chr8,123490321,123490821,intergenic|chr8:123490321-123490821,intergenic,MYC,127736068,False,2e-06,0.0020238962277932,2e-06,0.0020901567326051,123490571,4245.497
chr8,123506327,123506827,genic|chr8:123506327-123506827,genic,MYC,127736068,False,1e-06,0.0020186576896985,2e-06,0.0020715319779831,123506577,4229.491
chr8,123509745,123510245,genic|chr8:123509745-123510245,genic,MYC,127736068,False,1e-06,0.0020143771355598,2e-06,0.0020650124178844,123509995,4226.073
chr8,123510684,123511184,genic|chr8:123510684-123511184,genic,MYC,127736068,False,2.2e-05,0.0021003871258527,1e-06,0.002087352923536,123510934,4225.134
chr8,123516893,123517393,genic|chr8:123516893-123517393,genic,MYC,127736068,False,8e-06,0.0016987620391347,1e-05,0.0017551434029089,123517143,4218.925
chr8,123528124,123528624,genic|chr8:123528124-123528624,genic,MYC,127736068,False,6e-06,0.0020619201728521,7e-06,0.0021296157525325,123528374,4207.694
chr8,123529308,123529808,genic|chr8:123529308-123529808,genic,MYC,127736068,False,2e-06,0.0021080068886918,2e-06,0.002178029964497,123529558,4206.51
chr8,123530119,123530619,genic|chr8:123530119-123530619,genic,MYC,127736068,False,2e-06,0.0021287016924499,9e-05,0.0024211030420767,123530369,4205.699
chr8,123534614,123535114,genic|chr8:123534614-123535114,genic,MYC,127736068,False,3e-06,0.0021440196030987,9.2e-05,0.0024368090353769,123534864,4201.204
chr8,123537582,123538082,genic|chr8:123537582-123538082,genic,MYC,127736068,False,5e-06,0.0022020516663616,7e-05,0.002382068441859,123537832,4198.236
chr8,123538216,123538983,genic|chr8:123538216-123538983,genic,MYC,127736068,False,5e-06,0.0021988845439361,7.8e-05,0.002382427237487,123538599,4197.469
chr8,123540145,123540645,genic|chr8:123540145-123540645,genic,MYC,127736068,False,7.6e-05,0.0023356498397645,7e-06,0.0022538063171892,123540395,4195.673
chr8,123541003,123541547,promoter|chr8:123541003-123541547,promoter,MYC,127736068,False,0.000125,0.0120546624398105,9e-06,0.0115553732078407,123541275,4194.793
chr8,123541676,123542176,promoter|chr8:123541676-123542176,promoter,MYC,127736068,False,8.4e-05,0.0120053969443504,6e-06,0.011594237333962,123541926,4194.142
chr8,123548167,123548667,intergenic|chr8:123548167-123548667,intergenic,MYC,127736068,False,1e-05,0.0017334306510968,1.6e-05,0.0017924845530174,123548417,4187.651
chr8,123561670,123562170,intergenic|chr8:123561670-123562170,intergenic,MYC,127736068,False,1e-06,0.0020263660057157,1.8e-05,0.0021401497125029,123561920,4174.148
chr8,123566034,123566534,intergenic|chr8:123566034-123566534,intergenic,MYC,127736068,False,2e-06,0.0019852912160842,1e-06,0.0020498540234815,123566284,4169.784
chr8,123579356,123580441,intergenic|chr8:123579356-123580441,intergenic,MYC,127736068,False,2e-06,0.0017278583581352,3e-06,0.0017848241450437,123579898,4156.17
chr8,123585493,123585993,intergenic|chr8:123585493-123585993,intergenic,MYC,127736068,False,1e-06,0.0020676285899173,6.4e-05,0.0024358525062332,123585743,4150.325
chr8,123587484,123588297,intergenic|chr8:123587484-123588297,intergenic,MYC,127736068,False,1e-06,0.0020773128714313,6.6e-05,0.0024342225328904,123587890,4148.178
chr8,123589158,123589658,intergenic|chr8:123589158-123589658,intergenic,MYC,127736068,False,1e-06,0.0020934589626435,7.2e-05,0.002461987103009,123589408,4146.66
chr8,123590651,123591151,intergenic|chr8:123590651-123591151,intergenic,MYC,127736068,False,1e-06,0.0021058811177504,1e-06,0.0021793105053055,123590901,4145.167
chr8,123593795,123594295,intergenic|chr8:123593795-123594295,intergenic,MYC,127736068,False,1e-06,0.0020328543149129,2e-06,0.0021159013191575,123594045,4142.023
chr8,123601393,123601893,intergenic|chr8:123601393-123601893,intergenic,MYC,127736068,False,2e-05,0.0018055601380082,1.8e-05,0.0018469431888948,123601643,4134.425
chr8,123608131,123608631,intergenic|chr8:123608131-123608631,intergenic,MYC,127736068,False,1e-06,0.0021346334276513,2e-06,0.0022254803167363,123608381,4127.687
chr8,123610768,123611268,intergenic|chr8:123610768-123611268,intergenic,MYC,127736068,False,1e-06,0.002137740523329,5.1e-05,0.0024404384399932,123611018,4125.05
